# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,nan
-3.812500000000000000e+00,nan
-3.687500000000000000e+00,nan
-3.562500000000000000e+00,nan
-3.437500000000000000e+00,nan
-3.312500000000000000e+00,nan
-3.187500000000000000e+00,nan
-3.062500000000000000e+00,nan
-2.937500000000000000e+00,nan
-2.812500000000000000e+00,nan
-2.687500000000000000e+00,nan
-2.562500000000000000e+00,-2.486708181818182151e-01
-2.437500000000000000e+00,-3.187272321428572530e-01
-2.312500000000000000e+00,-4.950311877934269744e-01
-2.187500000000000000e+00,-4.668625773195878570e-01
-2.062500000000000000e+00,-4.547413051881990520e-01
-1.937500000000000000e+00,-4.331413703484933708e-01
-1.812500000000000000e+00,-3.506682301000434987e-01
-1.687500000000000000e+00,-2.841049606260701021e-01
-1.562500000000000000e+00,-1.757311622044775701e-01
-1.437500000000000000e+00,-7.888052746736808063e-02
-1.312500000000000000e+00,1.897994702184965798e-02
-1.187500000000000000e+00,1.210741973643762182e-01
-1.062500000000000000e+00,2.271916846874432183e-01
-9.375000000000000000e-01,3.246120091196905144e-01
-8.125000000000000000e-01,4.000101558399499768e-01
-6.875000000000000000e-01,4.746481963095741663e-01
-5.625000000000000000e-01,5.362046826532377297e-01
-4.375000000000000000e-01,5.941377107754182152e-01
-3.125000000000000000e-01,6.390382566281183063e-01
-1.875000000000000000e-01,6.770936102103809473e-01
-6.250000000000000000e-02,6.999286183098164527e-01
6.250000000000000000e-02,7.095183223656869043e-01
1.875000000000000000e-01,6.930107059769831102e-01
3.125000000000000000e-01,6.520797250347020180e-01
4.375000000000000000e-01,6.011372698210190046e-01
5.625000000000000000e-01,5.362659016072093277e-01
6.875000000000000000e-01,4.669654742863958985e-01
8.125000000000000000e-01,3.772190028633443104e-01
9.375000000000000000e-01,2.748018925323150730e-01
1.062500000000000000e+00,1.575294085115581388e-01
1.187500000000000000e+00,5.183551979324720060e-02
1.312500000000000000e+00,-4.693533675893988427e-02
1.437500000000000000e+00,-1.421009055346025285e-01
1.562500000000000000e+00,-1.635325819966808591e-01
1.687500000000000000e+00,-1.930909859094790404e-01
1.812500000000000000e+00,-2.798817313383750727e-01
1.937500000000000000e+00,-3.083930416907930128e-01
2.062500000000000000e+00,-4.419839296703297893e-01
2.187500000000000000e+00,-5.146854514388491397e-01
2.312500000000000000e+00,-3.289693911564626760e-01
2.437500000000000000e+00,-2.590636016260165486e-01
2.562500000000000000e+00,-1.926144782608695816e-01
2.687500000000000000e+00,-3.416764347826087289e-01
2.812500000000000000e+00,-6.021802941176470636e-01
2.937500000000000000e+00,-4.984347894736842477e-01
3.062500000000000000e+00,-4.068369090909090824e-01
3.187500000000000000e+00,-3.228010000000000046e-01
3.312500000000000000e+00,nan
3.437500000000000000e+00,nan
3.562500000000000000e+00,nan
3.687500000000000000e+00,nan
3.812500000000000000e+00,nan
3.937500000000000000e+00,nan
