# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,nan
-3.812500000000000000e+00,nan
-3.687500000000000000e+00,nan
-3.562500000000000000e+00,nan
-3.437500000000000000e+00,nan
-3.312500000000000000e+00,nan
-3.187500000000000000e+00,nan
-3.062500000000000000e+00,nan
-2.937500000000000000e+00,1.782430000000000125e-01
-2.812500000000000000e+00,1.541081666666666850e-01
-2.687500000000000000e+00,-9.077746666666668129e-02
-2.562500000000000000e+00,-1.007294696969696923e-01
-2.437500000000000000e+00,-5.424470689655172539e-02
-2.312500000000000000e+00,8.956622299651577357e-02
-2.187500000000000000e+00,-2.016688432835826369e-02
-2.062500000000000000e+00,4.850514740190872004e-02
-1.937500000000000000e+00,9.082938144329907870e-02
-1.812500000000000000e+00,7.754403991031409704e-02
-1.687500000000000000e+00,1.490505277777778859e-01
-1.562500000000000000e+00,2.160221341401922235e-01
-1.437500000000000000e+00,2.846400965329012323e-01
-1.312500000000000000e+00,3.650790565162110868e-01
-1.187500000000000000e+00,4.456964049260689897e-01
-1.062500000000000000e+00,5.219521977259161671e-01
-9.375000000000000000e-01,5.854780982951582891e-01
-8.125000000000000000e-01,6.295454632359941405e-01
-6.875000000000000000e-01,6.775421753197738983e-01
-5.625000000000000000e-01,7.225486652534430787e-01
-4.375000000000000000e-01,7.570119696721291369e-01
-3.125000000000000000e-01,7.849475307081827946e-01
-1.875000000000000000e-01,8.055370846428007159e-01
-6.250000000000000000e-02,8.175878706024691800e-01
6.250000000000000000e-02,8.220060324005832308e-01
1.875000000000000000e-01,8.118831584213430652e-01
3.125000000000000000e-01,7.886591593448757376e-01
4.375000000000000000e-01,7.560405349770628058e-01
5.625000000000000000e-01,7.142359161871304485e-01
6.875000000000000000e-01,6.669328320384184661e-01
8.125000000000000000e-01,6.120930081446576132e-01
9.375000000000000000e-01,5.526723250126569509e-01
1.062500000000000000e+00,4.832770704773068915e-01
1.187500000000000000e+00,3.849374888753693269e-01
1.312500000000000000e+00,2.998283107513969314e-01
1.437500000000000000e+00,2.504993406286877278e-01
1.562500000000000000e+00,2.109232865516662281e-01
1.687500000000000000e+00,1.748200697481316623e-01
1.812500000000000000e+00,1.627465193855160697e-01
1.937500000000000000e+00,1.061963337739590674e-01
2.062500000000000000e+00,6.962784228187940405e-02
2.187500000000000000e+00,-1.891477432950189885e-01
2.312500000000000000e+00,-2.522449358974358513e-01
2.437500000000000000e+00,-3.572078499999999379e-01
2.562500000000000000e+00,-3.604706400000000643e-01
2.687500000000000000e+00,-1.119026000000000326e-01
2.812500000000000000e+00,-9.376416666666664845e-02
2.937500000000000000e+00,-5.693920384615385188e-01
3.062500000000000000e+00,-4.800963157894736488e-01
3.187500000000000000e+00,-2.213883333333333814e-01
3.312500000000000000e+00,nan
3.437500000000000000e+00,nan
3.562500000000000000e+00,nan
3.687500000000000000e+00,nan
3.812500000000000000e+00,nan
3.937500000000000000e+00,nan
