# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.700333928613053769e-01,5.137814297378316297e+00,7.548687744383378861e-01,7.107835509682383979e+00,-2.319319219546956690e-01,3.556774383485224456e-01,-1.517854971122114052e-02,2.491670661284880670e-02,-7.010954108067100898e-02,-2.958996151365138050e-01,-3.297866096469021513e-01,4.479640417744890635e-01,3.419851469021897850e-01,3.417396220231398996e-01
