# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,1.033776986690132932e-01,1.565532044890561303e-01,1.258382627907373985e-01
-7.612499999999999822e-01,1.383782922327995990e-01,1.882068990535583353e-01,1.539382604710164970e-01
-7.087499999999999911e-01,1.846514067977715057e-01,2.420750133978421259e-01,1.847507453520394194e-01
-6.562500000000000000e-01,2.480468230994194168e-01,3.065724605823048621e-01,2.586374609853852591e-01
-6.037500000000000089e-01,3.254615352577964749e-01,3.460785349499024277e-01,3.372311962315917011e-01
-5.512499999999999067e-01,4.209421381520289107e-01,4.030397283290176325e-01,4.046615619127004182e-01
-4.987499999999999156e-01,4.855500894022889979e-01,4.980129163476895715e-01,4.699954837199710189e-01
-4.462499999999999800e-01,5.572029845510840795e-01,5.699442515510589891e-01,5.444652851254103698e-01
-3.937499999999999889e-01,6.266661691625519115e-01,6.390220540570883401e-01,6.176272827901441165e-01
-3.412499999999999423e-01,7.039039097004942125e-01,7.163236285575070861e-01,6.944286872132352517e-01
-2.887499999999999512e-01,7.782114368661103843e-01,8.298894205977309646e-01,8.015477713265823922e-01
-2.362499999999999600e-01,8.617157960111123671e-01,8.966374697222286860e-01,8.654729317548388590e-01
-1.837499999999999689e-01,9.481093436707471733e-01,9.513071557514692911e-01,9.125129129921766280e-01
-1.312499999999999778e-01,1.006814930628420202e+00,9.888868883341366267e-01,9.972028672268533622e-01
-7.874999999999998668e-02,1.079937678356046815e+00,1.022289698606693165e+00,1.068640769721497463e+00
-2.624999999999999556e-02,1.117279293243550686e+00,1.057346283373910900e+00,1.044861595149645828e+00
2.624999999999999556e-02,1.068398233684528575e+00,1.054084088264668706e+00,1.033723040235363433e+00
7.874999999999998668e-02,1.047379118264128328e+00,1.028807059117695433e+00,1.032519542264382917e+00
1.312499999999999778e-01,9.713935270910727393e-01,9.765165306448245763e-01,9.950866097646871022e-01
1.837500000000000244e-01,9.113478671325574432e-01,9.087859051945942346e-01,9.341514099633506651e-01
2.362500000000000711e-01,8.361677312005626472e-01,8.153193047007439853e-01,8.598937496331555685e-01
2.887500000000000622e-01,7.714664457449427193e-01,7.401802634411546178e-01,7.870121817580946200e-01
3.412500000000000533e-01,7.119467293909902406e-01,6.693523847471967159e-01,7.358612643321656988e-01
3.937500000000000444e-01,6.541292863789684997e-01,5.831423677538558614e-01,6.339362595616137019e-01
4.462500000000000355e-01,5.727295829931479121e-01,5.091813611846141008e-01,5.669206647497141427e-01
4.987500000000000266e-01,4.746306865231077476e-01,4.538887961698862550e-01,4.793231238834386176e-01
5.512500000000000178e-01,3.757182597470269947e-01,3.694188462512698612e-01,4.122680718698557012e-01
6.037500000000000089e-01,3.162927408804439566e-01,3.231026509578338590e-01,3.356123979325868478e-01
6.562500000000000000e-01,2.661469154913889690e-01,2.647952273829215497e-01,2.670142668707042866e-01
7.087499999999999911e-01,2.171847358869096190e-01,2.238706886467984325e-01,2.103339556626197260e-01
7.612499999999999822e-01,1.538843337908332443e-01,1.788337252775880626e-01,1.576435826527648187e-01
8.137499999999999734e-01,1.125533276172170499e-01,1.361542401822790627e-01,1.245058517207707771e-01
