# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,2.190695260002191100e-03,9.807740680828021251e-02,1.031450607122461754e-01
-7.612499999999999822e-01,3.602091810912693304e-03,1.263739665436983406e-01,1.241497776151244958e-01
-7.087499999999999911e-01,3.714657180003715174e-03,1.648168241970483228e-01,1.553959686915843130e-01
-6.562500000000000000e-01,5.706198325460253365e-03,2.468677008988181820e-01,2.342303827452342779e-01
-6.037500000000000089e-01,3.039264965457578755e-03,3.171539740910949701e-01,3.311267809146144492e-01
-5.512499999999999067e-01,6.840510890915932340e-03,3.948797429574059659e-01,4.268788992975677266e-01
-4.987499999999999156e-01,1.070408168260811831e-02,5.172883731453825629e-01,4.549201649625932986e-01
-4.462499999999999800e-01,1.699542010715986498e-02,5.306778715548119418e-01,4.989347705047794124e-01
-3.937499999999999889e-01,2.938474714223718309e-02,5.923259658633132085e-01,5.888629155955823480e-01
-3.412499999999999423e-01,3.367420451986048030e-02,7.362932430439107501e-01,6.268402873777623174e-01
-2.887499999999999512e-01,8.162046244425913422e-02,8.299797440854324027e-01,7.222770942714260567e-01
-2.362499999999999600e-01,1.001732905637582188e-01,8.540058610779861503e-01,8.741863197308622491e-01
-1.837499999999999689e-01,1.587963372713276644e-01,9.052386138666090876e-01,9.314018790680606008e-01
-1.312499999999999778e-01,2.306425320869624485e-01,9.943099109872802766e-01,9.359282343723501763e-01
-7.874999999999998668e-02,3.246812082695672008e-01,9.827870185334381947e-01,1.021522351083864688e+00
-2.624999999999999556e-02,4.255754770091914052e-01,9.908737888678608163e-01,1.036081891810306965e+00
2.624999999999999556e-02,5.558740467231307880e-01,1.047513556835904192e+00,1.103410445701802800e+00
7.874999999999998668e-02,7.227736157057668143e-01,1.011782068744895735e+00,1.101717183753943230e+00
1.312499999999999778e-01,8.479737893393549664e-01,9.967543778781924324e-01,9.850341392066863655e-01
1.837500000000000244e-01,8.884649624437894744e-01,9.852237067101285994e-01,1.003480515503131887e+00
2.362500000000000711e-01,9.560921206371484349e-01,9.242242667727976757e-01,9.943479957624107302e-01
2.887500000000000622e-01,1.092935348432328979e+00,8.280179142979615659e-01,8.641180706244239174e-01
3.412500000000000533e-01,1.310020842402650487e+00,6.946738629906883400e-01,7.527725561671737564e-01
3.937500000000000444e-01,1.362587854808501975e+00,6.646958402133847921e-01,6.766265323549550681e-01
4.462500000000000355e-01,1.325672820679463682e+00,5.972249144423439349e-01,5.333552716862433041e-01
4.987500000000000266e-01,1.380746061857026419e+00,5.010369739699767067e-01,4.614328518147444713e-01
5.512500000000000178e-01,1.344265208437337655e+00,3.946311333478590977e-01,4.114210479132677234e-01
6.037500000000000089e-01,1.369839987344591226e+00,3.215996401029183605e-01,3.322548372053326093e-01
6.562500000000000000e-01,1.250726193720497648e+00,2.510308354464195202e-01,2.593932862674031559e-01
7.087499999999999911e-01,1.255208881971561663e+00,2.175583858752173083e-01,2.152666862709300410e-01
7.612499999999999822e-01,1.044425335925917686e+00,1.720744835056269850e-01,1.617273187287337211e-01
8.137499999999999734e-01,9.026707976603002281e-01,1.576270799621711516e-01,1.253775299036970214e-01
