# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,4.816323210149605033e-04,1.726290339845322356e-03,2.380150442420886532e-03,4.048369959496764606e-03,5.096347381509339514e-04,2.823817078076665960e-03,2.925458588283205708e-03,2.330517045744114057e-03,6.466211076535392961e-04
-1.042187500000000000e+01,9.899975259364261933e-04,2.544900244141927708e-03,3.241141296579408502e-03,5.679377613290736114e-03,9.097635320456714733e-04,3.820926743545121837e-03,4.539685180259761879e-03,3.105412885556137204e-03,1.124232320433124445e-03
-9.703125000000000000e+00,1.969809116601749840e-03,3.947550337007344964e-03,4.714356674539893835e-03,7.722124584785696778e-03,1.585983395334441843e-03,5.138878261671020291e-03,6.366901771101723603e-03,4.469400292514919514e-03,1.868503226805294688e-03
-8.984375000000000000e+00,3.517746046162015163e-03,5.939912331239004424e-03,6.766502029292428486e-03,1.027421813642622438e-02,2.794525069407582073e-03,7.170520135048485955e-03,8.850171607819739411e-03,6.439865978617357635e-03,2.890172605120886005e-03
-8.265625000000000000e+00,5.720783984656187433e-03,8.567315383164787052e-03,9.176873004343227488e-03,1.344330483585320229e-02,4.253485301134648025e-03,9.751312026561230473e-03,1.222306204251272232e-02,9.204550793768331157e-03,4.233212069769658019e-03
-7.546875000000000000e+00,8.850336278628068848e-03,1.145576437137951764e-02,1.228250849718191817e-02,1.748861469455264411e-02,6.748740777626384760e-03,1.330436955757415170e-02,1.655918697914065749e-02,1.327650274285865385e-02,6.327181239666444107e-03
-6.828125000000000000e+00,1.351003110912677406e-02,1.529829511665206296e-02,1.705273449266303532e-02,2.302662281542681294e-02,1.004489635879909915e-02,1.876276896580229142e-02,2.150076840216577287e-02,1.827138349446358681e-02,9.201275730834481553e-03
-6.109375000000000000e+00,2.061729356350847434e-02,2.090859445174310036e-02,2.304584819559588396e-02,2.978645432754579991e-02,1.420006225921667010e-02,2.547284862739511782e-02,2.764500259918390573e-02,2.439713132062727718e-02,1.330782868176487617e-02
-5.390625000000000000e+00,3.077960846266676945e-02,2.868642819044782757e-02,3.047478570110797452e-02,3.747566757834262796e-02,2.086364686269184462e-02,3.294428461272786574e-02,3.599458189052961998e-02,3.227868302105373760e-02,1.961341198779602626e-02
-4.671875000000000000e+00,4.312894831849978933e-02,3.867967872295293569e-02,4.064050371881219176e-02,4.667400275409882421e-02,3.164194626782446812e-02,4.280941490725983373e-02,4.559376034512276077e-02,4.251763754854899491e-02,2.780164603839399562e-02
-3.953125000000000000e+00,5.894016342845816853e-02,5.077970877034711228e-02,5.257332129521766900e-02,5.737254865648641622e-02,4.349038358197276910e-02,5.527174207937199379e-02,5.631272942314389379e-02,5.499608959479988096e-02,3.902801258456768674e-02
-3.234375000000000000e+00,7.615789245847806588e-02,6.439799395973289098e-02,6.710874965256041769e-02,6.922236741575495123e-02,5.776381389892351614e-02,6.799404014215647274e-02,6.916463548382602300e-02,7.023657831725545198e-02,5.284156198888009803e-02
-2.515625000000000000e+00,9.594845182104826120e-02,8.122515789542608666e-02,8.422210408000214976e-02,8.283578490836455976e-02,7.491861930813309423e-02,8.136673206920677637e-02,8.325716084110298953e-02,8.783075484049063242e-02,7.061250400101738711e-02
-1.796875000000000000e+00,1.143034124259510315e-01,9.921199986732168186e-02,1.021507967164084069e-01,9.478395795162602999e-02,9.649499961740760912e-02,9.380511174835158561e-02,9.469508082305606866e-02,1.043072676549200162e-01,9.168347812668427299e-02
-1.078125000000000000e+00,1.290565244633212483e-01,1.148864719389399852e-01,1.174928485624634339e-01,1.025947662878930328e-01,1.199805128550077010e-01,1.043224479822622841e-01,1.043040426224913081e-01,1.171640031654435088e-01,1.133007320468314566e-01
-3.593750000000000000e-01,1.380953843356554633e-01,1.253425645189757687e-01,1.265747066661133124e-01,1.070529863708993973e-01,1.412875475319253504e-01,1.095236860251914274e-01,1.100266706788338017e-01,1.216715975347278794e-01,1.331557032849641498e-01
3.593750000000000000e-01,1.410391446446903063e-01,1.273066992175684864e-01,1.262183256265183018e-01,1.057999568684700603e-01,1.514988214444460413e-01,1.107462013171080228e-01,1.094107339223198971e-01,1.185830400443510513e-01,1.456308706565720423e-01
1.078125000000000000e+00,1.349340659404064113e-01,1.196644538916219885e-01,1.146837424057413485e-01,9.981018623933797518e-02,1.499222048303835986e-01,1.073037558011918080e-01,1.042941026733330973e-01,1.118803179541330017e-01,1.503713043445287501e-01
1.796875000000000000e+00,1.169574526372041401e-01,1.072717522370213866e-01,9.997316175878744049e-02,9.131140174037929991e-02,1.364383885431737220e-01,9.921901933881936697e-02,9.492608184685076556e-02,9.949434177900595699e-02,1.398045433492747791e-01
