# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,1.359134058118242720e-02,1.967319212615171176e-01,1.890168957589988263e-01
-7.612499999999999822e-01,9.841738657477373808e-03,1.974859807785957766e-01,1.984350711366273667e-01
-7.087499999999999911e-01,1.937725288631808596e-02,2.812696949253458700e-01,2.744123182595604726e-01
-6.562500000000000000e-01,4.030137564919616250e-02,4.544199087939163606e-01,3.503688935089216971e-01
-6.037500000000000089e-01,5.439511332957799178e-02,4.196277182861530841e-01,3.816754429672852278e-01
-5.512499999999999067e-01,9.272802230669467682e-02,5.445958467689193672e-01,4.015287595074142901e-01
-4.987499999999999156e-01,9.199988390764643476e-02,5.631504907146739347e-01,4.492300474041497349e-01
-4.462499999999999800e-01,1.083241222969483497e-01,5.411370783622270197e-01,6.129836220702431504e-01
-3.937499999999999889e-01,1.492498963674655232e-01,6.047655016837618636e-01,7.161485696482029484e-01
-3.412499999999999423e-01,1.471293839816405213e-01,5.847739127495635847e-01,7.439683600156754562e-01
-2.887499999999999512e-01,1.715426684352146791e-01,6.110065203117333033e-01,6.931587978264053262e-01
-2.362499999999999600e-01,2.040708566361132958e-01,7.648232672877938176e-01,8.712064774813881307e-01
-1.837499999999999689e-01,2.419581507490290995e-01,8.398984135129128337e-01,8.419621515931114963e-01
-1.312499999999999778e-01,2.934694703157263440e-01,7.544540747146666337e-01,8.222291077719434682e-01
-7.874999999999998668e-02,3.222220006755602828e-01,7.372053111627012711e-01,9.139389035235714331e-01
-2.624999999999999556e-02,4.096195658923351135e-01,7.989587075352734269e-01,8.854243970612720727e-01
2.624999999999999556e-02,4.737542241292606593e-01,8.113178395206543936e-01,9.065090341075034974e-01
7.874999999999998668e-02,5.030378004103930323e-01,8.117735008995502488e-01,8.902184003979832783e-01
1.312499999999999778e-01,6.825392511818280106e-01,9.708572303403177894e-01,9.018258278898584335e-01
1.837500000000000244e-01,7.653795999773455039e-01,9.601505874704558963e-01,9.430651055527767834e-01
2.362500000000000711e-01,9.730041078890238060e-01,8.724588346121886495e-01,9.069780644080893683e-01
2.887500000000000622e-01,1.048200303911587916e+00,8.367248170514169914e-01,8.835558246213568445e-01
3.412500000000000533e-01,1.147092088971991997e+00,7.261359629453542075e-01,8.030889193291098627e-01
3.937500000000000444e-01,1.282661201438792586e+00,7.248295592129935239e-01,6.473517338889556161e-01
4.462500000000000355e-01,1.451540932917643634e+00,6.365702139565211359e-01,5.428831261414486242e-01
4.987500000000000266e-01,1.328203804951479938e+00,6.061406292857989264e-01,4.883287672280836045e-01
5.512500000000000178e-01,1.321777032848138411e+00,5.574323428251658497e-01,4.145249451922967121e-01
6.037500000000000089e-01,1.357727054439584080e+00,5.044295479767582080e-01,3.690678996066666384e-01
6.562500000000000000e-01,1.283125030071152528e+00,3.791100372901400894e-01,2.957561664860962614e-01
7.087499999999999911e-01,1.190536913609219205e+00,3.248319535662551050e-01,2.897945551496624583e-01
7.612499999999999822e-01,9.651425158690166706e-01,2.673621944120417870e-01,2.399703046910628690e-01
8.137499999999999734e-01,9.040763423344533312e-01,1.631894474035831266e-01,1.790125573932528080e-01
