# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,8.250009758672603027e-03,1.003338233120795175e-01,9.131394523209933334e-02
-7.612499999999999822e-01,1.283139970443898312e-02,1.373086977025728406e-01,1.239814899457263031e-01
-7.087499999999999911e-01,2.000816284577889431e-02,1.858087623902994201e-01,1.649658386246078412e-01
-6.562500000000000000e-01,2.475271055833722436e-02,2.452926365572540290e-01,2.425963504998180087e-01
-6.037500000000000089e-01,3.227681704266714691e-02,3.168944072298857106e-01,2.999289612442418984e-01
-5.512499999999999067e-01,5.439758858965494659e-02,4.021813175661081985e-01,3.876746457542432633e-01
-4.987499999999999156e-01,7.479257690780291568e-02,4.875668267979539894e-01,4.618293132389205136e-01
-4.462499999999999800e-01,1.103998110096096746e-01,5.631092593854846173e-01,5.278221270392507991e-01
-3.937499999999999889e-01,1.652571069512454582e-01,6.343696713050850366e-01,6.135355024762871867e-01
-3.412499999999999423e-01,2.270224303527018650e-01,7.034498025915350006e-01,7.093852864297836014e-01
-2.887499999999999512e-01,3.034714480395135916e-01,8.003879766924242301e-01,8.014063635970990473e-01
-2.362499999999999600e-01,3.966066558952816012e-01,8.556264616055819783e-01,8.797408031224194236e-01
-1.837499999999999689e-01,4.815508630135770241e-01,9.171696564205621405e-01,9.357421509842605012e-01
-1.312499999999999778e-01,6.038869685412537880e-01,9.678047164752934250e-01,1.010542304233209787e+00
-7.874999999999998668e-02,7.339542269237672167e-01,9.814960292970297262e-01,1.090118379483861588e+00
-2.624999999999999556e-02,8.612977697436151603e-01,1.014702194417606673e+00,1.095854890574821772e+00
2.624999999999999556e-02,9.755518477712716852e-01,1.015897130837333684e+00,1.079494064154728594e+00
7.874999999999998668e-02,1.042239572730904840e+00,9.848390874804644479e-01,1.058687591582086140e+00
1.312499999999999778e-01,1.062555365008234221e+00,9.423258586548529658e-01,1.016450004435476728e+00
1.837500000000000244e-01,1.113847133163893055e+00,8.966951407811335484e-01,9.538679432603253128e-01
2.362500000000000711e-01,1.126463016827794483e+00,8.202435027767861486e-01,8.688883238693458910e-01
2.887500000000000622e-01,1.171943052638769744e+00,7.907433042869252970e-01,7.873456000454247539e-01
3.412500000000000533e-01,1.172576276643109372e+00,7.424126786616890294e-01,6.763814099683841397e-01
3.937500000000000444e-01,1.152273610104558976e+00,6.682180106995200264e-01,6.189722222307912913e-01
4.462500000000000355e-01,1.077836456462574199e+00,6.100854934491705128e-01,5.744982325230834075e-01
4.987500000000000266e-01,1.017034397679787761e+00,5.213386616713482358e-01,4.767167784897990424e-01
5.512500000000000178e-01,9.351713742021068310e-01,4.536872734792832818e-01,4.004924709555717222e-01
6.037500000000000089e-01,8.131117336237443372e-01,3.680312601389219562e-01,3.509646966985328076e-01
6.562500000000000000e-01,7.350753660418711810e-01,3.154945837056463143e-01,2.785830997224548744e-01
7.087499999999999911e-01,6.176838695345058250e-01,2.545011952138241385e-01,1.939895815820709135e-01
7.612499999999999822e-01,5.208257216951109880e-01,2.027430558890567502e-01,1.572424182363530987e-01
8.137499999999999734e-01,4.026737076129631165e-01,1.468605701464072155e-01,1.186062573840016843e-01
