# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.388618288392353795e-01,4.619800916332993168e+00,7.697384747018435336e-01,6.909466624609128971e+00,-4.803609111848620300e-02,4.568277153418467407e-01,-1.972704890020253107e-02,1.702481495180763194e-02,-4.909758923876763048e-01,3.270002109398457146e-01,1.986740809237197772e-02,4.952359722894166261e-01,3.340959911538018412e-01,3.263761988495722521e-01
