# pos_1,concentration
1.389139705019461386e-03,3.725385883866755288e-01
2.470278535103650856e-03,2.094938434779050618e-01
4.392845456035934966e-03,5.497662126160619556e-01
7.811706625951745156e-03,3.312388505864951593e-01
1.389139705019461560e-02,5.339719766875680174e-01
2.470278535103651030e-02,4.539033275354610875e-01
4.392845456035934792e-02,5.104971974292003001e-01
7.811706625951746197e-02,6.602694421690803450e-01
1.389139705019461490e-01,8.382118238700196899e-01
2.470278535103651030e-01,9.511020493896890082e-01
4.392845456035935348e-01,1.193778061680591751e+00
7.811706625951745364e-01,1.037440080036902801e+00
