# pos_1,concentration
1.389139705019461386e-03,1.610132319982009896e+00
2.470278535103650856e-03,9.054439425504943184e-01
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,8.589795456186630762e-01
1.389139705019461560e-02,1.610132319982009452e-01
2.470278535103651030e-02,1.177077125315643125e+00
4.392845456035934792e-02,9.674202384248965503e-01
7.811706625951746197e-02,1.030775454742395514e+00
1.389139705019461490e-01,8.211674831908248873e-01
2.470278535103651030e-01,1.068423852209583469e+00
4.392845456035935348e-01,9.521451820287142320e-01
7.811706625951745364e-01,1.053681575958893335e+00
