# pos_1,concentration
1.389139705019461386e-03,1.138074040164432033e+00
2.470278535103650856e-03,3.199930319554005753e-01
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,1.707111060246647716e-01
2.470278535103651030e-02,1.919958191732404063e-01
4.392845456035934792e-02,3.059070195905120304e-01
7.811706625951746197e-02,5.261915445082969711e-01
1.389139705019461490e-01,7.681999771109915276e-01
2.470278535103651030e-01,1.110375820885240117e+00
4.392845456035935348e-01,1.194836829459412053e+00
7.811706625951745364e-01,1.043275927669335079e+00
