# pos_1,concentration
1.389139705019461386e-03,3.406979648256082127e-01
2.470278535103650856e-03,4.470399384026040313e-01
4.392845456035934966e-03,3.950399064453794518e-01
7.811706625951745156e-03,5.048801465762867702e-01
1.389139705019461560e-02,3.066281683430473470e-01
2.470278535103651030e-02,2.937691023788541189e-01
4.392845456035934792e-02,5.315082377628740362e-01
7.811706625951746197e-02,7.371250140013787533e-01
1.389139705019461490e-01,9.164775253808860045e-01
2.470278535103651030e-01,9.949831771875101705e-01
4.392845456035935348e-01,1.056911313335228808e+00
7.811706625951745364e-01,1.085290363080386067e+00
