# pos_1,average_velocity_axis
1.389139705019461386e-03,-7.775289280255855140e-02
2.470278535103650856e-03,-1.454922122434736953e-01
4.392845456035934966e-03,-2.676819859107703592e-01
7.811706625951745156e-03,-4.037504458179666522e-01
1.389139705019461560e-02,-4.760809439962156997e-01
2.470278535103651030e-02,-5.027059113637902810e-01
4.392845456035934792e-02,-5.313258407253165228e-01
7.811706625951746197e-02,-5.754809868108171633e-01
1.389139705019461490e-01,-6.256572662438435461e-01
2.470278535103651030e-01,-6.985875320482096695e-01
4.392845456035935348e-01,-7.896077406191530645e-01
7.811706625951745364e-01,-8.839114442086616341e-01
