# pos_1,concentration
1.389139705019461386e-03,1.306084344944356213e+00
2.470278535103650856e-03,9.604544940683406029e-01
4.392845456035934966e-03,8.260402692626376275e-01
7.811706625951745156e-03,9.468991816507866810e-01
1.389139705019461560e-02,9.544462520747215573e-01
2.470278535103651030e-02,9.943528879766352357e-01
4.392845456035934792e-02,9.340609198585207995e-01
7.811706625951746197e-02,9.361795682736079316e-01
1.389139705019461490e-01,9.313386059718599119e-01
2.470278535103651030e-01,1.001697539990098695e+00
4.392845456035935348e-01,9.896597841358139025e-01
7.811706625951745364e-01,1.031941447776404619e+00
