# pos_1,average_velocity_axis
1.389139705019461386e-03,-8.321101185303758641e-02
2.470278535103650856e-03,-1.508764172520258295e-01
4.392845456035934966e-03,-2.376841778455492105e-01
7.811706625951745156e-03,-3.694882846468659499e-01
1.389139705019461560e-02,-5.219857756185105613e-01
2.470278535103651030e-02,-6.267244643056326669e-01
4.392845456035934792e-02,-6.945353179692591583e-01
7.811706625951746197e-02,-7.501842110957664955e-01
1.389139705019461490e-01,-8.112747075103720062e-01
2.470278535103651030e-01,-8.809666997340624972e-01
4.392845456035935348e-01,-9.574013925740075814e-01
7.811706625951745364e-01,-1.035929480683314807e+00
