# pos_1,concentration
1.389139705019461386e-03,2.008261318139487273e+00
2.470278535103650856e-03,9.034626647768608798e-01
4.392845456035934966e-03,7.620815882559360821e-01
7.811706625951745156e-03,1.285649910729027567e+00
1.389139705019461560e-02,7.631393008930048572e-01
2.470278535103651030e-02,1.016395497873968878e+00
4.392845456035934792e-02,9.399006255156544531e-01
7.811706625951746197e-02,9.928074310629710908e-01
1.389139705019461490e-01,9.800315232520694364e-01
2.470278535103651030e-01,9.644463946492990436e-01
4.392845456035935348e-01,1.041511503949779538e+00
7.811706625951745364e-01,9.985214306662112405e-01
