# pos_1,average_velocity_axis
1.389139705019461386e-03,-7.232310267105950680e-03
2.470278535103650856e-03,7.731493813819202872e-03
4.392845456035934966e-03,3.712080359502962536e-03
7.811706625951745156e-03,-1.058222222222364867e-01
1.389139705019461560e-02,-8.653162393162430743e-02
2.470278535103651030e-02,8.722423802612394583e-02
4.392845456035934792e-02,1.043198924731203042e-01
7.811706625951746197e-02,1.177632540740382143e-02
1.389139705019461490e-01,-4.426199367997717821e-02
2.470278535103651030e-01,-1.131206713286707494e-01
4.392845456035935348e-01,-1.952810174137640797e-01
7.811706625951745364e-01,-3.094007027747496252e-01
