# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,9.054439425504943184e-01
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,8.589795456186630762e-01
1.389139705019461560e-02,4.830396959946028357e-01
2.470278535103651030e-02,9.959883368055441055e-01
4.392845456035934792e-02,1.425671930310373980e+00
7.811706625951746197e-02,9.162448486599071851e-01
1.389139705019461490e-01,9.821807151890257215e-01
2.470278535103651030e-01,9.326072608270092879e-01
4.392845456035935348e-01,1.064162262267386527e+00
7.811706625951745364e-01,9.935530077655868597e-01
