# pos_1,average_velocity_axis
1.389139705019461386e-03,-1.172135592565226730e-01
2.470278535103650856e-03,-1.173425355254889418e-01
4.392845456035934966e-03,-1.838008782631801730e-01
7.811706625951745156e-03,-3.431302298595354516e-01
1.389139705019461560e-02,-4.756566831792329864e-01
2.470278535103651030e-02,-5.503227641618821941e-01
4.392845456035934792e-02,-5.179248868778283388e-01
7.811706625951746197e-02,-5.351107751466641638e-01
1.389139705019461490e-01,-6.048494835740494402e-01
2.470278535103651030e-01,-6.759554181411797646e-01
4.392845456035935348e-01,-6.845027210382074179e-01
7.811706625951745364e-01,-6.940920925991594936e-01
