# pos_1,average_velocity_axis
1.389139705019461386e-03,-6.689236614389146296e-02
2.470278535103650856e-03,-1.380910759959949052e-01
4.392845456035934966e-03,-2.228437850382448682e-01
7.811706625951745156e-03,-3.631545955068220533e-01
1.389139705019461560e-02,-5.163669487105335687e-01
2.470278535103651030e-02,-5.990617778786220260e-01
4.392845456035934792e-02,-6.234974936050391436e-01
7.811706625951746197e-02,-6.757060019346384783e-01
1.389139705019461490e-01,-7.327224502996980693e-01
2.470278535103651030e-01,-8.066377327338069003e-01
4.392845456035935348e-01,-8.682046667060996370e-01
7.811706625951745364e-01,-9.392125351537197187e-01
