# pos_1,concentration
1.389139705019461386e-03,2.569771182691287663e+02
2.470278535103650856e-03,9.633923548737259068e+01
4.392845456035934966e-03,5.417553335179421481e+01
7.811706625951745156e-03,2.200260199073582612e+01
1.389139705019461560e-02,1.522827367520762643e+01
2.470278535103651030e-02,4.281743799438783249e+00
4.392845456035934792e-02,6.019503705754912781e-01
7.811706625951746197e-02,5.077523536323652609e-01
1.389139705019461490e-01,2.855301314101429955e-01
2.470278535103651030e-01,4.281743799438783027e-01
4.392845456035935348e-01,4.213652594028439169e-01
7.811706625951745364e-01,8.462539227206088144e-02
