# pos_1,concentration
1.389139705019461386e-03,1.692866391759741518e+00
2.470278535103650856e-03,1.903937460224755185e+00
4.392845456035934966e-03,2.141325428924672369e+00
7.811706625951745156e-03,1.705887354100831921e+00
1.389139705019461560e-02,9.592909553305198900e-01
2.470278535103651030e-02,7.933072750936481787e-01
4.392845456035934792e-02,5.888644929542847795e-01
7.811706625951746197e-02,7.124588361244650336e-01
1.389139705019461490e-01,9.367194034403900638e-01
2.470278535103651030e-01,1.120149872432230964e+00
4.392845456035935348e-01,1.159884607334197737e+00
7.811706625951745364e-01,9.271999501112757613e-01
