# pos_1,average_velocity_axis
1.389139705019461386e-03,-8.471204269146723198e-02
2.470278535103650856e-03,-1.125361776692715005e-01
4.392845456035934966e-03,-2.400996236344613288e-01
7.811706625951745156e-03,-3.619110888878138144e-01
1.389139705019461560e-02,-5.072330528874976485e-01
2.470278535103651030e-02,-6.043591419987377478e-01
4.392845456035934792e-02,-5.570369419117310317e-01
7.811706625951746197e-02,-5.818207787602762693e-01
1.389139705019461490e-01,-6.482557818368951397e-01
2.470278535103651030e-01,-7.146559304304371807e-01
4.392845456035935348e-01,-7.533598353960200278e-01
7.811706625951745364e-01,-7.811976783014922265e-01
