# pos_1,concentration
1.389139705019461386e-03,1.307967368435685387e+02
2.470278535103650856e-03,1.730644948874956768e+01
4.392845456035934966e-03,2.433032934960818139e+01
7.811706625951745156e-03,1.094555971902104652e+01
1.389139705019461560e-02,6.924533127012450606e+00
2.470278535103651030e-02,3.028628660531175409e+00
4.392845456035934792e-02,1.216516467480408759e+00
7.811706625951746197e-02,4.104584894632892778e-01
1.389139705019461490e-01,9.232710836016599920e-01
2.470278535103651030e-01,1.471048206543713599e+00
4.392845456035935348e-01,7.785705391874618853e-01
7.811706625951745364e-01,3.557306908681840407e-01
