# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,6.483124864560739775e-01
4.392845456035934966e-03,5.468593541567383642e-01
7.811706625951745156e-03,2.050144092728257983e-01
1.389139705019461560e-02,1.152880745935974532e-01
2.470278535103651030e-02,1.620781216140185499e-01
4.392845456035934792e-02,5.650879992952961839e-01
7.811706625951746197e-02,9.225648417277160229e-01
1.389139705019461490e-01,9.857130377752582051e-01
2.470278535103651030e-01,9.854349794132326590e-01
4.392845456035935348e-01,1.161164695326141194e+00
7.811706625951745364e-01,1.006620749529574699e+00
