# pos_1,concentration
1.389139705019461386e-03,1.195242410554087371e+02
2.470278535103650856e-03,8.401677513433656941e+01
4.392845456035934966e-03,6.614454653416736107e+01
7.811706625951745156e-03,2.656843710867027397e+01
1.389139705019461560e-02,3.286916629023739489e+01
2.470278535103651030e-02,6.721342010746926832e+00
4.392845456035934792e-02,1.889844186690495809e+00
7.811706625951746197e-02,0.000000000000000000e+00
1.389139705019461490e-01,5.976212052770435434e-01
2.470278535103651030e-01,5.041006508060195124e-01
4.392845456035935348e-01,0.000000000000000000e+00
7.811706625951745364e-01,0.000000000000000000e+00
