# pos_1,average_velocity_axis
1.389139705019461386e-03,-8.892700453271015770e-02
2.470278535103650856e-03,-1.542489178364212510e-01
4.392845456035934966e-03,-2.375396448703857855e-01
7.811706625951745156e-03,-3.616407741495362704e-01
1.389139705019461560e-02,-5.125933222464771344e-01
2.470278535103651030e-02,-6.255744097019789729e-01
4.392845456035934792e-02,-6.933542887662712539e-01
7.811706625951746197e-02,-7.506685730464199846e-01
1.389139705019461490e-01,-8.125659178591564391e-01
2.470278535103651030e-01,-8.851980538342463234e-01
4.392845456035935348e-01,-9.612380678411825974e-01
7.811706625951745364e-01,-1.039446732878372970e+00
