# pos_1,average_velocity_axis
1.389139705019461386e-03,7.299770867430445120e-01
2.470278535103650856e-03,6.598461538461538600e-01
4.392845456035934966e-03,5.577398531117117031e-01
7.811706625951745156e-03,4.226985688729888446e-01
1.389139705019461560e-02,2.678514957264953034e-01
2.470278535103651030e-02,1.643076923076922935e-01
4.392845456035934792e-02,6.412551503388180807e-02
7.811706625951746197e-02,9.949342768106000587e-03
1.389139705019461490e-01,-5.775583575551638399e-02
2.470278535103651030e-01,-1.403233845711188699e-01
4.392845456035935348e-01,-2.361811239368989679e-01
7.811706625951745364e-01,-3.101340243419290488e-01
