# pos_1,concentration
1.389139705019461386e-03,2.091674218469652544e+02
2.470278535103650856e-03,6.721342010746926121e+01
4.392845456035934966e-03,4.724610466726240077e+01
7.811706625951745156e-03,1.594106226520216474e+01
1.389139705019461560e-02,8.964318079155653152e+00
2.470278535103651030e-02,3.360671005373463416e+00
4.392845456035934792e-02,1.889844186690495809e+00
7.811706625951746197e-02,1.594106226520216607e+00
1.389139705019461490e-01,8.964318079155652041e-01
2.470278535103651030e-01,1.344268402149385366e+00
4.392845456035935348e-01,1.889844186690496086e-01
7.811706625951745364e-01,5.313687421734054894e-02
