# pos_1,average_velocity_axis
1.389139705019461386e-03,-8.704150975259690448e-02
2.470278535103650856e-03,-1.730922055447272900e-01
4.392845456035934966e-03,-2.765013190525415498e-01
7.811706625951745156e-03,-4.025699195976368827e-01
1.389139705019461560e-02,-5.326913471032668213e-01
2.470278535103651030e-02,-6.043004509397319479e-01
4.392845456035934792e-02,-6.543530522564482421e-01
7.811706625951746197e-02,-7.034285266353811350e-01
1.389139705019461490e-01,-7.541769615058913079e-01
2.470278535103651030e-01,-8.188253709399411218e-01
4.392845456035935348e-01,-8.945808688545078269e-01
7.811706625951745364e-01,-9.792218846958996581e-01
