# pos_1,concentration
1.389139705019461386e-03,6.311718694329478012e+02
2.470278535103650856e-03,1.014097215656553743e+02
4.392845456035934966e-03,2.851343860620747961e+01
7.811706625951745156e-03,8.017142425774187231e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,1.267621519570692357e+00
4.392845456035934792e-02,1.425671930310373980e+00
7.811706625951746197e-02,1.202571363866128173e+00
1.389139705019461490e-01,6.762555743924439922e-01
2.470278535103651030e-01,3.802864558712076848e-01
4.392845456035935348e-01,1.425671930310374313e-01
7.811706625951745364e-01,4.008571212887093727e-02
