# pos_1,concentration
1.389139705019461386e-03,1.654776897945147311e+02
2.470278535103650856e-03,9.852876356663107060e+01
4.392845456035934966e-03,7.387572729790120718e+01
7.811706625951745156e-03,3.635045258958978565e+01
1.389139705019461560e-02,1.654776897945146885e+01
2.470278535103651030e-02,6.021202217960789582e+00
4.392845456035934792e-02,1.231262121631686579e+00
7.811706625951746197e-02,0.000000000000000000e+00
1.389139705019461490e-01,4.866990876309255643e-01
2.470278535103651030e-01,2.189528079258468429e-01
4.392845456035935348e-01,2.462524243263373713e-01
7.811706625951745364e-01,5.192921798512826342e-02
