# pos_1,concentration
1.389139705019461386e-03,7.365586192427257117e+01
2.470278535103650856e-03,5.062412055865120664e+01
4.392845456035934966e-03,5.434806689750057274e+01
7.811706625951745156e-03,2.037477597378281047e+01
1.389139705019461560e-02,1.391277391902925942e+01
2.470278535103651030e-02,3.221534944641441633e+00
4.392845456035934792e-02,7.764009556785794741e-01
7.811706625951746197e-02,1.018738798689140301e+00
1.389139705019461490e-01,8.183984658252506650e-01
2.470278535103651030e-01,6.443069889282881935e-01
4.392845456035935348e-01,6.987608601107216932e-01
7.811706625951745364e-01,2.474079939673626827e-01
