# pos_1,concentration
1.389139705019461386e-03,1.731406115997675954e+02
2.470278535103650856e-03,1.024885483908219186e+02
4.392845456035934966e-03,1.729006383567900329e+01
7.811706625951745156e-03,2.592777975995056394e+01
1.389139705019461560e-02,1.549152840629499117e+01
2.470278535103651030e-02,4.099541935632877276e+00
4.392845456035934792e-02,1.729006383567900373e+00
7.811706625951746197e-02,1.296388987997528330e+00
1.389139705019461490e-01,6.378864637886173528e-01
2.470278535103651030e-01,6.149312903449315471e-01
4.392845456035935348e-01,5.187019150703702230e-01
7.811706625951745364e-01,6.481944939987641097e-02
