# pos_1,concentration
1.389139705019461386e-03,3.252874914799098516e+00
2.470278535103650856e-03,3.658451980533136805e+00
4.392845456035934966e-03,3.497407849293044269e+00
7.811706625951745156e-03,3.123641061586449830e+00
1.389139705019461560e-02,7.156324812558014781e-01
2.470278535103651030e-02,5.853523168853019820e-01
4.392845456035934792e-02,6.171896204634782501e-01
7.811706625951746197e-02,7.172805400679995724e-01
1.389139705019461490e-01,8.652647273365600133e-01
2.470278535103651030e-01,1.049975718413010295e+00
4.392845456035935348e-01,1.205577058638661381e+00
7.811706625951745364e-01,9.151111406351413180e-01
