# pos_1,average_velocity_axis
1.389139705019461386e-03,-8.277312983454661321e-02
2.470278535103650856e-03,-1.140742738279945240e-01
4.392845456035934966e-03,-2.359653417567919853e-01
7.811706625951745156e-03,-3.554763522905399764e-01
1.389139705019461560e-02,-5.004683603378986545e-01
2.470278535103651030e-02,-5.916247979050986983e-01
4.392845456035934792e-02,-5.757791877471983844e-01
7.811706625951746197e-02,-5.981812063542822910e-01
1.389139705019461490e-01,-6.657274101180434833e-01
2.470278535103651030e-01,-7.452213161683250986e-01
4.392845456035935348e-01,-7.766869973991492593e-01
7.811706625951745364e-01,-8.091184294486181150e-01
