# pos_1,concentration
1.389139705019461386e-03,1.432197315194189002e+02
2.470278535103650856e-03,2.761315666835520588e+01
4.392845456035934966e-03,9.058011149583428789e+00
7.811706625951745156e-03,5.821364563937945213e+00
1.389139705019461560e-02,4.501191562038878047e+00
2.470278535103651030e-02,1.610767472320720817e+00
4.392845456035934792e-02,1.294001592797632272e+00
7.811706625951746197e-02,4.366023422953459465e-01
1.389139705019461490e-01,1.022998082281563192e+00
2.470278535103651030e-01,1.472701688978944379e+00
4.392845456035935348e-01,8.540410512464375881e-01
7.811706625951745364e-01,4.584324594101132355e-01
