# pos_1,concentration
1.389139705019461386e-03,4.728378976151968516e+01
2.470278535103650856e-03,1.156070825848471317e+00
4.392845456035934966e-03,2.600425600886122179e+00
7.811706625951745156e-03,2.559071862307121137e+00
1.389139705019461560e-02,2.466980335383635481e+00
2.470278535103651030e-02,9.248566606787771427e-01
4.392845456035934792e-02,6.501064002215304338e-01
7.811706625951746197e-02,8.773960670767272374e-01
1.389139705019461490e-01,1.089582981461105771e+00
2.470278535103651030e-01,1.098267284556047718e+00
4.392845456035935348e-01,1.306713864445276707e+00
7.811706625951745364e-01,6.836377689306165628e-01
