# pos_1,concentration
1.389139705019461386e-03,1.257718863885712579e-01
2.470278535103650856e-03,1.414534585268783229e-01
4.392845456035934966e-03,7.954512532076284115e-02
7.811706625951745156e-03,2.683890671118610571e-01
1.389139705019461560e-02,1.383490750274283254e-01
2.470278535103651030e-02,2.475435524220371830e-01
4.392845456035934792e-02,3.659075764755090332e-01
7.811706625951746197e-02,6.374240343906699691e-01
1.389139705019461490e-01,7.646930692425130127e-01
2.470278535103651030e-01,9.498599740079881615e-01
4.392845456035935348e-01,1.213063161141633595e+00
7.811706625951745364e-01,1.067964829549280292e+00
