# pos_1,average_velocity_axis
1.389139705019461386e-03,-2.266077370015912376e-02
2.470278535103650856e-03,-8.914911670607506000e-02
4.392845456035934966e-03,-1.718550556864013035e-01
7.811706625951745156e-03,-2.838997602963603262e-01
1.389139705019461560e-02,-4.065657336904940355e-01
2.470278535103651030e-02,-5.098336059570079959e-01
4.392845456035934792e-02,-5.841639865016154953e-01
7.811706625951746197e-02,-6.555915363563741272e-01
1.389139705019461490e-01,-7.250351357916285933e-01
2.470278535103651030e-01,-8.036026724439176983e-01
4.392845456035935348e-01,-8.952971141688890189e-01
7.811706625951745364e-01,-9.906739362820501382e-01
