# pos_1,concentration
1.389139705019461386e-03,2.283226284043792020e+00
2.470278535103650856e-03,1.604940617848277462e+00
4.392845456035934966e-03,1.624543981006712379e+00
7.811706625951745156e-03,8.120428578749510073e-01
1.389139705019461560e-02,1.255774456224085123e+00
2.470278535103651030e-02,8.024703089241389531e-01
4.392845456035934792e-02,5.054136829798659969e-01
7.811706625951746197e-02,6.191826791296501931e-01
1.389139705019461490e-01,9.703711707186112312e-01
2.470278535103651030e-01,1.027161995422897656e+00
4.392845456035935348e-01,1.157036324250336312e+00
7.811706625951745364e-01,9.724213223052539101e-01
