# pos_1,average_velocity_axis
1.389139705019461386e-03,-7.338022037940264419e-02
2.470278535103650856e-03,-8.866722235453163015e-02
4.392845456035934966e-03,-3.187732009925439147e-01
7.811706625951745156e-03,-4.412804506417990491e-01
1.389139705019461560e-02,-4.129192043654280608e-01
2.470278535103651030e-02,-3.522102145229323855e-01
4.392845456035934792e-02,-3.365787359137686896e-01
7.811706625951746197e-02,-3.809557064686981409e-01
1.389139705019461490e-01,-4.398352907221316777e-01
2.470278535103651030e-01,-5.108467663829548977e-01
4.392845456035935348e-01,-5.860308665666095207e-01
7.811706625951745364e-01,-6.885776607386617787e-01
