# pos_1,average_velocity_axis
1.389139705019461386e-03,-4.903340296067485587e-02
2.470278535103650856e-03,-1.078238042343703657e-01
4.392845456035934966e-03,-1.942908403445516574e-01
7.811706625951745156e-03,-3.210895701665553159e-01
1.389139705019461560e-02,-4.648048257894659141e-01
2.470278535103651030e-02,-5.800142753525340256e-01
4.392845456035934792e-02,-6.591370979511060879e-01
7.811706625951746197e-02,-7.221877360464167284e-01
1.389139705019461490e-01,-7.882390407952876155e-01
2.470278535103651030e-01,-8.683536126156654600e-01
4.392845456035935348e-01,-9.593245463485459146e-01
7.811706625951745364e-01,-1.045028253933207418e+00
