# pos_1,concentration
1.389139705019461386e-03,7.033311807491012813e-01
2.470278535103650856e-03,1.186536564690427342e+00
4.392845456035934966e-03,1.270930560332989234e+00
7.811706625951745156e-03,9.827080663435283636e-01
1.389139705019461560e-02,9.042829466774157110e-01
2.470278535103651030e-02,1.062232734103811582e+00
4.392845456035934792e-02,9.976804898613963468e-01
7.811706625951746197e-02,1.061324711651010499e+00
1.389139705019461490e-01,1.017820694426913475e+00
2.470278535103651030e-01,9.904755228106283393e-01
4.392845456035935348e-01,9.925967676200646572e-01
7.811706625951745364e-01,9.986100695989053033e-01
