# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,2.763587363912197725e-01
4.392845456035934966e-03,1.751648144112726568e-01
7.811706625951745156e-03,5.117022521205116109e-02
1.389139705019461560e-02,-1.018137609725859316e-01
2.470278535103651030e-02,-2.269345387402450787e-01
4.392845456035934792e-02,-3.145080775832059250e-01
7.811706625951746197e-02,-3.710340047518887463e-01
1.389139705019461490e-01,-4.461141493198793606e-01
2.470278535103651030e-01,-5.430721045538761116e-01
4.392845456035935348e-01,-6.210177473063980269e-01
7.811706625951745364e-01,-7.057135695131492303e-01
