# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,1.732720062722529208e-01
4.392845456035934792e-02,4.871900481276457140e-01
7.811706625951746197e-02,4.383473556538404758e-01
1.389139705019461490e-01,6.470646862891730189e-01
2.470278535103651030e-01,8.317056301068138646e-01
4.392845456035935348e-01,1.481057746308043432e+00
7.811706625951745364e-01,9.972402341124871894e-01
