# pos_1,concentration
1.389139705019461386e-03,4.017778584570493861e-01
2.470278535103650856e-03,2.259362933568775933e-01
4.392845456035934966e-03,5.082132584596079639e-01
7.811706625951745156e-03,1.428946586207406888e+00
1.389139705019461560e-02,1.165155789525442964e+00
2.470278535103651030e-02,9.715260614345738732e-01
4.392845456035934792e-02,9.783105225347452638e-01
7.811706625951746197e-02,1.085999405517629190e+00
1.389139705019461490e-01,1.032569096234616568e+00
2.470278535103651030e-01,1.016713320105949281e+00
4.392845456035935348e-01,1.030402381526855482e+00
7.811706625951745364e-01,9.666823655693107531e-01
