# pos_1,concentration
1.389139705019461386e-03,4.022810242159185479e-01
2.470278535103650856e-03,4.524384885130209866e-01
4.392845456035934966e-03,1.526549155185184414e+00
7.811706625951745156e-03,1.073052093618805714e+00
1.389139705019461560e-02,6.436496387454695434e-01
2.470278535103651030e-02,1.063230448005599627e+00
4.392845456035934792e-02,9.795357079104932696e-01
7.811706625951746197e-02,9.943616067534266634e-01
1.389139705019461490e-01,1.049953473203547150e+00
2.470278535103651030e-01,9.682183654178649901e-01
4.392845456035935348e-01,9.833520807984564849e-01
7.811706625951745364e-01,1.017968752813040334e+00
