# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,1.763526476295384504e-01
7.811706625951745156e-03,1.983407631376426783e-01
1.389139705019461560e-02,2.230704151641742239e-01
2.470278535103651030e-02,1.881625693112746744e-01
4.392845456035934792e-02,2.821642362072614985e-01
7.811706625951746197e-02,5.751882130991636810e-01
1.389139705019461490e-01,9.201654625522187603e-01
2.470278535103651030e-01,1.022349959924592211e+00
4.392845456035935348e-01,1.086332309397957108e+00
7.811706625951745364e-01,1.100791235413916880e+00
