# pos_1,average_velocity_axis
1.389139705019461386e-03,-7.733508605432716509e-02
2.470278535103650856e-03,-1.687022225330962744e-01
4.392845456035934966e-03,-2.779812850172577732e-01
7.811706625951745156e-03,-4.231846243373389438e-01
1.389139705019461560e-02,-5.095257985257988231e-01
2.470278535103651030e-02,-5.305557620721057521e-01
4.392845456035934792e-02,-5.576496684308616114e-01
7.811706625951746197e-02,-5.935835052759574904e-01
1.389139705019461490e-01,-6.423543337643881079e-01
2.470278535103651030e-01,-7.089957535554055612e-01
4.392845456035935348e-01,-7.868683869795607411e-01
7.811706625951745364e-01,-8.848568039825612797e-01
