# pos_1,average_velocity_axis
1.389139705019461386e-03,-1.146972142399116934e-01
2.470278535103650856e-03,-1.117309725850810787e-01
4.392845456035934966e-03,-1.809846282783266758e-01
7.811706625951745156e-03,-3.470335220677089327e-01
1.389139705019461560e-02,-4.850098180240649537e-01
2.470278535103651030e-02,-5.612423258807408555e-01
4.392845456035934792e-02,-4.895771012471902273e-01
7.811706625951746197e-02,-5.078312176395612942e-01
1.389139705019461490e-01,-5.981314196783684700e-01
2.470278535103651030e-01,-6.529527397398824373e-01
4.392845456035935348e-01,-6.893310163666829249e-01
7.811706625951745364e-01,-6.340400051148076255e-01
