# pos_1,average_velocity_axis
1.389139705019461386e-03,-7.159351022840347578e-02
2.470278535103650856e-03,-6.102676925526633739e-02
4.392845456035934966e-03,-7.596352268921426065e-02
7.811706625951745156e-03,-4.667206896551681639e-01
1.389139705019461560e-02,-4.838492239467853673e-01
2.470278535103651030e-02,-3.596910327241861216e-01
4.392845456035934792e-02,-1.132957169058179531e-01
7.811706625951746197e-02,-7.583136489678471426e-02
1.389139705019461490e-01,-1.350417133191982588e-01
2.470278535103651030e-01,-1.509219785823560922e-01
4.392845456035935348e-01,-2.287351912267597542e-01
7.811706625951745364e-01,-3.254121302105242863e-01
