# pos_1,average_velocity_axis
1.389139705019461386e-03,-8.193726141829815734e-02
2.470278535103650856e-03,-1.139597356928408745e-01
4.392845456035934966e-03,-2.280299568274395672e-01
7.811706625951745156e-03,-3.496769088406964099e-01
1.389139705019461560e-02,-5.052634849444243015e-01
2.470278535103651030e-02,-5.944569245463220408e-01
4.392845456035934792e-02,-5.597152729339934796e-01
7.811706625951746197e-02,-6.038659889616542209e-01
1.389139705019461490e-01,-6.642543949192956099e-01
2.470278535103651030e-01,-7.431189282649467431e-01
4.392845456035935348e-01,-7.883392738778299824e-01
7.811706625951745364e-01,-8.242946115149666353e-01
