# pos_1,average_velocity_axis
1.389139705019461386e-03,-1.164796480944718243e-01
2.470278535103650856e-03,-1.191540354275916896e-01
4.392845456035934966e-03,-1.900876761723671593e-01
7.811706625951745156e-03,-3.485563849640099243e-01
1.389139705019461560e-02,-4.761528561711884655e-01
2.470278535103651030e-02,-5.396942068647159196e-01
4.392845456035934792e-02,-5.134542685555005814e-01
7.811706625951746197e-02,-5.228186928569136249e-01
1.389139705019461490e-01,-5.787201995390891529e-01
2.470278535103651030e-01,-6.624075149498521720e-01
4.392845456035935348e-01,-7.096373923811128970e-01
7.811706625951745364e-01,-7.326165591022747448e-01
