# pos_1,average_velocity_axis
1.389139705019461386e-03,-8.509724238026095122e-02
2.470278535103650856e-03,-1.111606629080149483e-01
4.392845456035934966e-03,-3.266145447864975959e-01
7.811706625951745156e-03,-4.421880198953787589e-01
1.389139705019461560e-02,-5.156194628041057548e-01
2.470278535103651030e-02,-4.809127855080085889e-01
4.392845456035934792e-02,-4.074061652885796470e-01
7.811706625951746197e-02,-4.392648015166306097e-01
1.389139705019461490e-01,-4.898150706133200250e-01
2.470278535103651030e-01,-5.481459916975008895e-01
4.392845456035935348e-01,-6.164457984066691321e-01
7.811706625951745364e-01,-6.972421052466183378e-01
