# pos_1,average_velocity_axis
1.389139705019461386e-03,-9.052077486081375191e-02
2.470278535103650856e-03,-1.688987117140959004e-01
4.392845456035934966e-03,-2.739250107103072263e-01
7.811706625951745156e-03,-3.980371782729516528e-01
1.389139705019461560e-02,-5.332520293870126604e-01
2.470278535103651030e-02,-6.115478844978130546e-01
4.392845456035934792e-02,-6.667971072374540009e-01
7.811706625951746197e-02,-7.170191317893814809e-01
1.389139705019461490e-01,-7.693671559771068091e-01
2.470278535103651030e-01,-8.360230394772220075e-01
4.392845456035935348e-01,-9.074409818192694654e-01
7.811706625951745364e-01,-9.838829915770730405e-01
