# pos_1,average_velocity_axis
1.389139705019461386e-03,-8.678058361897153516e-02
2.470278535103650856e-03,-1.137713215689679508e-01
4.392845456035934966e-03,-2.514693042127696954e-01
7.811706625951745156e-03,-3.770940228879954836e-01
1.389139705019461560e-02,-5.199194716964198326e-01
2.470278535103651030e-02,-5.843528483287496744e-01
4.392845456035934792e-02,-5.569804883640947502e-01
7.811706625951746197e-02,-5.744092622470712284e-01
1.389139705019461490e-01,-6.325002601889793130e-01
2.470278535103651030e-01,-6.804364257049494435e-01
4.392845456035935348e-01,-7.187925595261097644e-01
7.811706625951745364e-01,-7.707519956053789922e-01
