# pos_1,concentration
1.389139705019461386e-03,4.038211858514880532e+02
2.470278535103650856e-03,1.651529751212101758e+02
4.392845456035934966e-03,4.643617144439504330e+01
7.811706625951745156e-03,1.305648909340367680e+01
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,4.128824378030254927e+00
4.392845456035934792e-02,1.160904286109875949e+00
7.811706625951746197e-02,0.000000000000000000e+00
1.389139705019461490e-01,3.671101689558981529e-01
2.470278535103651030e-01,6.193236567045381502e-01
4.392845456035935348e-01,1.160904286109876171e-01
7.811706625951745364e-01,1.305648909340367814e-01
