# pos_1,average_velocity_axis
1.389139705019461386e-03,-7.397992483706858358e-02
2.470278535103650856e-03,-1.643333248513542399e-01
4.392845456035934966e-03,-2.755625244073138247e-01
7.811706625951745156e-03,-4.254523013218662331e-01
1.389139705019461560e-02,-5.588335203160816889e-01
2.470278535103651030e-02,-5.786609011145511516e-01
4.392845456035934792e-02,-5.861635165316311236e-01
7.811706625951746197e-02,-6.201145887756203123e-01
1.389139705019461490e-01,-6.705184231704260922e-01
2.470278535103651030e-01,-7.319757748399248198e-01
4.392845456035935348e-01,-7.970131370452175901e-01
7.811706625951745364e-01,-8.866019210186171229e-01
