# pos_1,average_velocity_axis
1.389139705019461386e-03,-4.626351547155613947e-02
2.470278535103650856e-03,-1.222139009638993773e-01
4.392845456035934966e-03,-2.255402359733592876e-01
7.811706625951745156e-03,-3.670567286017247799e-01
1.389139705019461560e-02,-4.831217688561419421e-01
2.470278535103651030e-02,-5.685781090202022270e-01
4.392845456035934792e-02,-6.214048802133896876e-01
7.811706625951746197e-02,-6.655176589206369675e-01
1.389139705019461490e-01,-7.247979819116155964e-01
2.470278535103651030e-01,-7.986872763720220814e-01
4.392845456035935348e-01,-8.837431832112793151e-01
7.811706625951745364e-01,-9.803967263072121963e-01
