# pos_1,concentration
1.389139705019461386e-03,8.064135510537513429e-01
2.470278535103650856e-03,1.058119218219050639e+00
4.392845456035934966e-03,8.075327931622046096e-01
7.811706625951745156e-03,7.409147838045497814e-01
1.389139705019461560e-02,6.316906149921051039e-01
2.470278535103651030e-02,4.912696370302736537e-01
4.392845456035934792e-02,4.802695033017321258e-01
7.811706625951746197e-02,6.190223516302527651e-01
1.389139705019461490e-01,8.695826125529616535e-01
2.470278535103651030e-01,9.938762656843226351e-01
4.392845456035935348e-01,1.170922550085196745e+00
7.811706625951745364e-01,1.025091454108939759e+00
