# pos_1,concentration
1.389139705019461386e-03,7.985164691978576457e+01
2.470278535103650856e-03,2.857519696659356967e+01
4.392845456035934966e-03,1.147786723554962229e+01
7.811706625951745156e-03,1.549074977183487256e+01
1.389139705019461560e-02,5.807392503257146288e+00
2.470278535103651030e-02,2.857519696659357678e+00
4.392845456035934792e-02,1.147786723554961918e+00
7.811706625951746197e-02,7.745374885917436503e-01
1.389139705019461490e-01,1.306663313232857782e+00
2.470278535103651030e-01,8.164341990455304954e-01
4.392845456035935348e-01,1.124830989083863031e+00
7.811706625951745364e-01,3.743597861526761217e-01
