# pos_1,average_velocity_axis
1.389139705019461386e-03,-1.144740737243415130e-01
2.470278535103650856e-03,-1.092954583800766488e-01
4.392845456035934966e-03,-1.707143109505971368e-01
7.811706625951745156e-03,-3.530462809446014982e-01
1.389139705019461560e-02,-4.912392386755903284e-01
2.470278535103651030e-02,-5.551503745660498756e-01
4.392845456035934792e-02,-4.913401603248316318e-01
7.811706625951746197e-02,-5.207891545725440441e-01
1.389139705019461490e-01,-5.739235592402838204e-01
2.470278535103651030e-01,-6.449909645909643885e-01
4.392845456035935348e-01,-6.439374392481710396e-01
7.811706625951745364e-01,-5.984165755919836904e-01
